person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,extraction_date
28,41944,MORTGAGE,6.0,MEDICAL,B,7390,16.46,1,0.03,N,3,2023-03-02
28,63160,MORTGAGE,4.0,HOMEIMPROVEMENT,A,9994,15.81,1,0.05,N,5,2023-03-02
20,69453,MORTGAGE,3.0,MEDICAL,A,4309,9.43,1,0.12,N,3,2023-03-02
30,39784,MORTGAGE,1.0,MEDICAL,B,3950,10.06,1,0.24,N,5,2023-03-02
28,106288,MORTGAGE,5.0,VENTURE,E,1183,6.3,1,0.12,Y,3,2023-03-02
22,22243,OWN,0.0,PERSONAL,C,4840,8.62,1,0.28,Y,3,2023-03-02
26,61725,RENT,9.0,DEBTCONSOLIDATION,A,6978,,1,0.05,N,4,2023-03-02
31,73963,MORTGAGE,4.0,EDUCATION,D,3030,13.38,1,0.06,N,1,2023-03-02
25,68395,MORTGAGE,1.0,VENTURE,A,4126,5.46,1,0.07,N,3,2023-03-02
35,59887,MORTGAGE,2.0,EDUCATION,A,6388,6.6,1,0.13,N,2,2023-03-02
23,45445,MORTGAGE,2.0,VENTURE,E,3926,13.87,1,0.15,Y,2,2023-03-02
32,108650,MORTGAGE,1.0,VENTURE,A,14207,9.83,1,0.24,N,4,2023-03-02
26,42194,RENT,4.0,EDUCATION,C,10099,,1,0.05,N,3,2023-03-02
24,68063,MORTGAGE,6.0,DEBTCONSOLIDATION,A,11949,14.59,1,0.21,N,3,2023-03-02
23,45488,RENT,0.0,VENTURE,C,5786,10.5,1,0.04,Y,2,2023-03-02
26,56248,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3834,,1,0.04,N,2,2023-03-02
24,43348,MORTGAGE,4.0,MEDICAL,E,2904,7.4,1,0.2,Y,3,2023-03-02
24,57948,OWN,,MEDICAL,A,10832,15.18,1,0.29,N,5,2023-03-02
28,38377,MORTGAGE,1.0,HOMEIMPROVEMENT,A,10792,6.61,1,0.13,N,4,2023-03-02
27,42953,MORTGAGE,7.0,HOMEIMPROVEMENT,B,31246,15.2,1,0.21,N,2,2023-03-02
22,174834,MORTGAGE,4.0,PERSONAL,C,3488,10.22,1,0.1,N,4,2023-03-02
24,37289,RENT,3.0,PERSONAL,C,22894,14.56,1,0.32,Y,2,2023-03-02
32,95057,OWN,7.0,VENTURE,A,6606,7.71,1,0.12,N,2,2023-03-02
23,76421,OWN,10.0,MEDICAL,A,5358,11.36,1,0.23,N,3,2023-03-02
21,67642,MORTGAGE,12.0,DEBTCONSOLIDATION,A,3643,13.66,1,0.02,N,3,2023-03-02
36,52178,MORTGAGE,10.0,VENTURE,B,5985,7.6,1,0.21,N,2,2023-03-02
19,27919,RENT,7.0,EDUCATION,C,3818,11.1,1,0.31,N,2,2023-03-02
29,36451,MORTGAGE,0.0,DEBTCONSOLIDATION,A,8179,8.01,1,0.04,N,2,2023-03-02
26,127688,MORTGAGE,7.0,DEBTCONSOLIDATION,B,912,8.86,1,0.13,N,4,2023-03-02
30,70693,MORTGAGE,11.0,MEDICAL,C,6995,12.7,1,0.13,N,2,2023-03-02
21,30085,RENT,4.0,EDUCATION,C,34373,9.23,1,0.36,N,3,2023-03-02
30,45503,MORTGAGE,0.0,PERSONAL,D,19349,,1,0.29,N,3,2023-03-02
24,60952,MORTGAGE,11.0,HOMEIMPROVEMENT,E,11382,10.94,1,0.22,Y,2,2023-03-02
25,91458,RENT,0.0,MEDICAL,B,2283,16.7,1,0.36,N,4,2023-03-02
25,76083,RENT,12.0,PERSONAL,C,12477,,1,0.31,Y,2,2023-03-02
27,82194,RENT,0.0,EDUCATION,A,8123,13.36,1,0.31,N,1,2023-03-02
42,66727,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9144,10.47,1,0.08,N,4,2023-03-02
29,56918,MORTGAGE,16.0,VENTURE,D,10621,16.23,1,0.13,N,2,2023-03-02
20,110197,MORTGAGE,10.0,EDUCATION,A,7518,7.86,1,0.1,N,4,2023-03-02
26,55725,MORTGAGE,6.0,PERSONAL,A,17061,14.79,1,0.2,N,3,2023-03-02
30,46949,OWN,9.0,HOMEIMPROVEMENT,B,1067,11.06,1,0.03,N,2,2023-03-02
41,68066,OWN,19.0,EDUCATION,A,24544,6.28,1,0.27,N,3,2023-03-02
32,66680,MORTGAGE,12.0,EDUCATION,B,3676,12.29,1,0.08,N,3,2023-03-02
31,63748,RENT,2.0,PERSONAL,B,2051,14.75,1,0.31,N,2,2023-03-02
37,69590,RENT,4.0,DEBTCONSOLIDATION,B,4014,15.11,1,0.31,N,2,2023-03-02
25,65475,RENT,3.0,EDUCATION,A,11621,14.67,1,0.31,N,2,2023-03-02
22,107383,RENT,3.0,PERSONAL,B,6828,6.5,1,0.31,N,2,2023-03-02
24,41323,MORTGAGE,5.0,EDUCATION,A,8900,7.74,1,0.08,N,5,2023-03-02
26,40972,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5784,11.03,1,0.19,N,3,2023-03-02
29,64205,RENT,0.0,MEDICAL,B,7478,12.56,1,0.31,N,4,2023-03-02
32,32547,MORTGAGE,6.0,VENTURE,A,3948,12.17,1,0.17,N,5,2023-03-02
41,49013,MORTGAGE,11.0,EDUCATION,A,6313,13.09,1,0.05,N,2,2023-03-02
26,76372,MORTGAGE,9.0,VENTURE,B,7881,10.08,1,0.21,N,2,2023-03-02
22,77008,MORTGAGE,2.0,VENTURE,B,15935,8.47,1,0.04,N,3,2023-03-02
58,48436,RENT,3.0,EDUCATION,B,3631,10.09,1,0.31,N,3,2023-03-02
26,77191,RENT,2.0,MEDICAL,D,2830,13.68,1,0.35,N,2,2023-03-02
34,55276,RENT,2.0,MEDICAL,B,8600,14.79,1,0.31,N,5,2023-03-02
25,74880,RENT,11.0,MEDICAL,A,1350,6.68,1,0.3,N,2,2023-03-02
39,63958,MORTGAGE,3.0,HOMEIMPROVEMENT,C,4510,10.28,1,0.03,Y,4,2023-03-02
25,30433,MORTGAGE,9.0,EDUCATION,B,10659,5.72,1,0.07,N,2,2023-03-02
32,38179,MORTGAGE,6.0,PERSONAL,B,14363,7.79,1,0.07,N,2,2023-03-02
36,35416,RENT,0.0,EDUCATION,A,4107,12.92,1,0.3,N,2,2023-03-02
26,111866,MORTGAGE,,HOMEIMPROVEMENT,A,25488,13.18,1,0.17,N,3,2023-03-02
23,47016,MORTGAGE,0.0,PERSONAL,A,3933,15.84,1,0.23,N,1,2023-03-02
24,53220,MORTGAGE,7.0,EDUCATION,B,8008,10.49,1,0.02,N,2,2023-03-02
27,78028,MORTGAGE,0.0,EDUCATION,C,8207,14.04,1,0.13,N,3,2023-03-02
20,40851,MORTGAGE,1.0,DEBTCONSOLIDATION,D,5610,8.71,1,0.09,Y,2,2023-03-02
24,50815,RENT,16.0,EDUCATION,B,9476,,1,0.3,N,2,2023-03-02
34,52151,RENT,5.0,EDUCATION,C,1414,10.21,1,0.3,Y,3,2023-03-02
26,55425,MORTGAGE,2.0,MEDICAL,A,9482,10.35,1,0.08,N,3,2023-03-02
25,41398,OWN,1.0,EDUCATION,D,17672,10.77,1,0.13,Y,3,2023-03-02
23,91838,MORTGAGE,15.0,DEBTCONSOLIDATION,B,10991,11.33,1,0.08,N,4,2023-03-02
63,55056,MORTGAGE,1.0,EDUCATION,B,10101,13.27,1,0.03,N,2,2023-03-02
30,61528,OWN,6.0,VENTURE,B,22335,5.32,1,0.24,N,1,2023-03-02
30,72481,MORTGAGE,4.0,VENTURE,A,32638,14.42,1,0.04,N,4,2023-03-02
28,21780,MORTGAGE,3.0,HOMEIMPROVEMENT,D,6782,9.99,1,0.06,N,3,2023-03-02
25,93393,MORTGAGE,0.0,MEDICAL,A,6654,12.23,1,0.04,N,2,2023-03-02
29,65481,MORTGAGE,0.0,HOMEIMPROVEMENT,C,5768,13.4,1,0.05,Y,2,2023-03-02
24,32439,MORTGAGE,10.0,MEDICAL,A,11248,16.28,1,0.07,N,3,2023-03-02
26,48852,RENT,1.0,HOMEIMPROVEMENT,B,28570,,1,0.34,N,4,2023-03-02
32,26876,MORTGAGE,2.0,MEDICAL,B,7671,12.76,1,0.25,N,4,2023-03-02
34,48634,MORTGAGE,6.0,EDUCATION,D,10474,11.14,1,0.14,N,4,2023-03-02
24,84328,MORTGAGE,3.0,VENTURE,A,6738,12.69,1,0.08,N,5,2023-03-02
23,10265,RENT,3.0,PERSONAL,B,17697,10.2,1,0.3,N,2,2023-03-02
24,44056,MORTGAGE,7.0,PERSONAL,B,1364,13.86,1,0.07,N,4,2023-03-02
36,103578,OWN,4.0,MEDICAL,E,5641,12.6,1,0.09,N,2,2023-03-02
19,61276,MORTGAGE,21.0,HOMEIMPROVEMENT,B,9931,12.9,1,0.14,N,3,2023-03-02
31,69127,MORTGAGE,0.0,PERSONAL,C,11736,13.81,1,0.17,N,5,2023-03-02
20,58960,MORTGAGE,4.0,EDUCATION,A,8799,16.44,1,0.1,N,3,2023-03-02
27,37991,MORTGAGE,2.0,PERSONAL,F,9040,13.78,1,0.08,N,4,2023-03-02
22,48973,MORTGAGE,2.0,MEDICAL,C,1093,17.06,1,0.04,N,1,2023-03-02
25,159897,MORTGAGE,15.0,EDUCATION,B,19978,13.03,1,0.17,N,5,2023-03-02
21,57056,OWN,0.0,EDUCATION,A,3356,16.49,1,0.04,N,5,2023-03-02
30,33889,MORTGAGE,0.0,MEDICAL,A,7368,17.29,1,0.05,N,4,2023-03-02
26,52132,RENT,0.0,VENTURE,C,6807,6.75,1,0.3,N,3,2023-03-02
23,95376,MORTGAGE,1.0,VENTURE,A,7675,,1,0.1,N,4,2023-03-02
21,55019,MORTGAGE,3.0,PERSONAL,A,12153,14.4,1,0.13,N,3,2023-03-02
25,121032,RENT,6.0,PERSONAL,A,3931,,1,0.3,N,3,2023-03-02
25,55044,MORTGAGE,2.0,MEDICAL,D,5786,10.1,1,0.05,N,3,2023-03-02
21,53006,MORTGAGE,8.0,MEDICAL,B,20741,14.55,1,0.05,N,2,2023-03-02
24,114628,RENT,0.0,EDUCATION,D,13943,6.2,1,0.34,N,4,2023-03-02
36,56771,RENT,1.0,VENTURE,B,6568,8.07,1,0.3,N,2,2023-03-02
24,38124,MORTGAGE,12.0,MEDICAL,A,2340,12.05,1,0.04,N,5,2023-03-02
24,72664,MORTGAGE,15.0,PERSONAL,C,8808,11.18,1,0.17,Y,3,2023-03-02
22,18424,OWN,7.0,VENTURE,B,7432,5.76,1,0.03,N,5,2023-03-02
29,13731,MORTGAGE,5.0,MEDICAL,A,5220,,1,0.18,N,4,2023-03-02
21,54927,MORTGAGE,1.0,DEBTCONSOLIDATION,A,19829,6.77,1,0.03,N,4,2023-03-02
27,164574,MORTGAGE,4.0,EDUCATION,B,6031,8.89,1,0.11,N,3,2023-03-02
41,54524,MORTGAGE,8.0,MEDICAL,A,3635,16.16,1,0.12,N,4,2023-03-02
24,40324,MORTGAGE,2.0,MEDICAL,C,2753,15.24,1,0.04,Y,2,2023-03-02
21,23918,MORTGAGE,12.0,EDUCATION,A,14862,10.83,1,0.07,N,2,2023-03-02
25,37864,MORTGAGE,9.0,PERSONAL,A,2065,14.69,1,0.08,N,3,2023-03-02
27,40555,RENT,4.0,VENTURE,C,5115,15.59,1,0.3,Y,5,2023-03-02
23,45341,RENT,6.0,VENTURE,D,3950,9.34,1,0.3,Y,2,2023-03-02
27,99068,MORTGAGE,8.0,DEBTCONSOLIDATION,B,9262,7.7,1,0.13,N,3,2023-03-02
30,37713,MORTGAGE,11.0,EDUCATION,B,18914,12.13,1,0.15,N,4,2023-03-02
31,47324,MORTGAGE,1.0,HOMEIMPROVEMENT,B,8920,11.07,1,0.12,N,3,2023-03-02
32,85347,RENT,6.0,PERSONAL,B,13218,15.74,1,0.34,N,3,2023-03-02
26,39016,RENT,10.0,HOMEIMPROVEMENT,B,10732,15.53,1,0.3,N,1,2023-03-02
25,90343,MORTGAGE,11.0,HOMEIMPROVEMENT,B,16417,6.01,1,0.23,N,2,2023-03-02
25,53946,RENT,2.0,VENTURE,B,2450,7.07,1,0.3,N,4,2023-03-02
22,103378,MORTGAGE,6.0,PERSONAL,B,6284,13.81,1,0.08,N,2,2023-03-02
37,20945,MORTGAGE,1.0,MEDICAL,A,4617,17.77,1,0.08,N,1,2023-03-02
21,105415,MORTGAGE,1.0,EDUCATION,A,4125,7.82,1,0.05,N,3,2023-03-02
28,58824,MORTGAGE,1.0,EDUCATION,A,3428,9.33,1,0.14,N,2,2023-03-02
27,79402,RENT,11.0,DEBTCONSOLIDATION,B,2391,11.65,1,0.29,N,5,2023-03-02
26,57043,MORTGAGE,0.0,VENTURE,C,15308,,1,0.05,N,4,2023-03-02
22,72521,OWN,1.0,VENTURE,A,3646,10.7,1,0.24,N,3,2023-03-02
23,290872,RENT,2.0,MEDICAL,B,5987,7.31,1,0.29,N,2,2023-03-02
30,29688,MORTGAGE,5.0,PERSONAL,D,7914,,1,0.2,Y,4,2023-03-02
27,42675,RENT,5.0,VENTURE,C,18274,10.6,1,0.29,Y,3,2023-03-02
29,34921,MORTGAGE,10.0,DEBTCONSOLIDATION,B,4501,7.64,1,0.13,N,3,2023-03-02
22,196617,OWN,7.0,PERSONAL,D,9722,15.88,1,0.13,N,3,2023-03-02
33,28042,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10646,9.32,1,0.08,N,2,2023-03-02
34,46795,MORTGAGE,9.0,EDUCATION,B,20120,8.15,1,0.11,N,3,2023-03-02
29,132424,MORTGAGE,7.0,DEBTCONSOLIDATION,B,5084,17.31,1,0.21,N,4,2023-03-02
22,38977,MORTGAGE,10.0,MEDICAL,E,5277,13.87,1,0.09,Y,3,2023-03-02
22,45552,RENT,24.0,EDUCATION,A,3383,16.17,1,0.29,N,1,2023-03-02
36,59080,OWN,1.0,VENTURE,A,6815,10.76,1,0.2,N,2,2023-03-02
39,67499,OWN,6.0,EDUCATION,A,10575,11.97,1,0.34,N,2,2023-03-02
21,27052,RENT,3.0,MEDICAL,C,7044,10.66,1,0.29,N,4,2023-03-02
25,44922,MORTGAGE,0.0,EDUCATION,A,2242,14.78,1,0.08,N,4,2023-03-02
24,31002,MORTGAGE,12.0,DEBTCONSOLIDATION,C,2817,9.52,1,0.07,Y,2,2023-03-02
25,46314,RENT,,MEDICAL,D,5366,9.65,1,0.33,N,4,2023-03-02
39,28419,RENT,4.0,VENTURE,C,10140,7.98,1,0.29,N,4,2023-03-02
31,78683,MORTGAGE,8.0,EDUCATION,D,3504,8.41,1,0.21,Y,3,2023-03-02
20,68279,RENT,8.0,EDUCATION,B,5964,14.02,1,0.29,N,4,2023-03-02
24,21422,MORTGAGE,4.0,PERSONAL,C,36282,7.78,1,0.21,N,4,2023-03-02
29,91063,MORTGAGE,,MEDICAL,A,6217,,1,0.03,N,4,2023-03-02
21,31309,RENT,10.0,EDUCATION,B,6192,12.84,1,0.29,N,3,2023-03-02
26,38297,MORTGAGE,1.0,DEBTCONSOLIDATION,A,12240,14.52,1,0.08,N,2,2023-03-02
31,168776,MORTGAGE,6.0,DEBTCONSOLIDATION,C,14807,15.18,1,0.04,N,1,2023-03-02
22,74656,MORTGAGE,3.0,EDUCATION,A,10522,11.3,1,0.12,N,4,2023-03-02
22,26640,MORTGAGE,11.0,MEDICAL,A,13011,11.37,1,0.03,N,3,2023-03-02
28,84170,MORTGAGE,4.0,VENTURE,A,14715,8.68,1,0.08,N,1,2023-03-02
23,67878,MORTGAGE,5.0,EDUCATION,A,8141,10.73,1,0.05,N,4,2023-03-02
35,52171,MORTGAGE,8.0,EDUCATION,C,3267,14.88,1,0.07,Y,2,2023-03-02
28,86197,MORTGAGE,2.0,MEDICAL,D,8959,12.66,1,0.14,Y,1,2023-03-02
24,59952,RENT,0.0,PERSONAL,B,6860,12.0,1,0.29,N,3,2023-03-02
32,121762,MORTGAGE,27.0,PERSONAL,A,5536,12.36,1,0.04,N,3,2023-03-02
24,28966,MORTGAGE,3.0,MEDICAL,A,11882,12.25,1,0.08,N,2,2023-03-02
20,94610,MORTGAGE,4.0,DEBTCONSOLIDATION,A,16825,8.98,1,0.03,N,4,2023-03-02
22,47809,RENT,2.0,EDUCATION,C,20721,6.02,1,0.07,Y,3,2023-03-02
28,32727,MORTGAGE,2.0,EDUCATION,A,8789,10.87,1,0.08,N,4,2023-03-02
35,130012,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9103,16.85,1,0.04,N,3,2023-03-02
32,62063,RENT,0.0,EDUCATION,A,28919,12.78,1,0.07,N,1,2023-03-02
26,50638,RENT,1.0,DEBTCONSOLIDATION,B,25619,11.74,1,0.06,N,4,2023-03-02
26,90467,MORTGAGE,3.0,PERSONAL,A,9957,8.18,1,0.1,N,3,2023-03-02
20,82041,RENT,0.0,MEDICAL,C,5969,16.95,1,0.06,N,4,2023-03-02
25,47480,RENT,1.0,PERSONAL,C,4942,6.83,1,0.06,N,3,2023-03-02
25,27231,RENT,1.0,VENTURE,C,3291,7.05,1,0.06,Y,1,2023-03-02
34,47852,RENT,0.0,PERSONAL,D,6694,,1,0.06,Y,4,2023-03-02
48,93352,MORTGAGE,4.0,HOMEIMPROVEMENT,A,16570,19.56,1,0.05,N,3,2023-03-02
24,20772,MORTGAGE,15.0,HOMEIMPROVEMENT,D,29947,16.43,1,0.08,Y,3,2023-03-02
33,59650,RENT,6.0,DEBTCONSOLIDATION,B,15413,11.93,1,0.06,N,3,2023-03-02
25,92750,RENT,,MEDICAL,A,3769,15.35,1,0.06,N,5,2023-03-02
25,43709,RENT,2.0,MEDICAL,A,6812,11.24,1,0.06,N,3,2023-03-02
25,69886,RENT,19.0,EDUCATION,B,1382,13.64,1,0.05,N,5,2023-03-02
24,190835,MORTGAGE,8.0,PERSONAL,C,9676,15.45,1,0.08,N,2,2023-03-02
25,88716,OWN,7.0,PERSONAL,C,5423,13.83,1,0.13,Y,3,2023-03-02
25,32173,RENT,5.0,PERSONAL,D,5924,14.16,1,0.05,N,2,2023-03-02
36,93345,MORTGAGE,7.0,MEDICAL,C,16908,6.42,1,0.15,N,3,2023-03-02
25,74470,MORTGAGE,0.0,VENTURE,B,4304,,1,0.13,N,1,2023-03-02
25,35895,RENT,13.0,MEDICAL,A,14122,19.02,1,0.05,N,4,2023-03-02
25,31594,MORTGAGE,3.0,PERSONAL,C,6629,9.27,1,0.17,N,4,2023-03-02
25,36758,MORTGAGE,4.0,PERSONAL,D,4034,15.89,1,0.21,N,2,2023-03-02
28,105940,OWN,5.0,HOMEIMPROVEMENT,C,11074,15.79,1,0.17,Y,2,2023-03-02
27,32320,OWN,14.0,MEDICAL,C,13203,11.05,1,0.7,N,1,2023-03-02
21,65994,OWN,0.0,EDUCATION,B,10810,6.8,1,0.2,N,2,2023-03-02
30,52187,RENT,4.0,DEBTCONSOLIDATION,A,3926,13.57,1,0.06,N,2,2023-03-02
28,32408,RENT,2.0,DEBTCONSOLIDATION,C,13941,12.26,1,0.04,Y,3,2023-03-02
24,53714,RENT,12.0,VENTURE,D,2779,11.11,1,0.05,Y,2,2023-03-02
26,73142,MORTGAGE,7.0,VENTURE,A,12233,10.46,1,0.12,N,4,2023-03-02
26,16044,OWN,2.0,VENTURE,B,11960,,1,0.08,N,2,2023-03-02
31,45364,OWN,10.0,VENTURE,A,5937,8.43,1,0.52,N,3,2023-03-02
30,41762,MORTGAGE,1.0,PERSONAL,A,2522,13.01,1,0.14,N,2,2023-03-02
28,71261,RENT,6.0,EDUCATION,C,4579,10.51,1,0.05,N,3,2023-03-02
34,13826,MORTGAGE,0.0,HOMEIMPROVEMENT,E,15154,,1,0.17,N,3,2023-03-02
24,40841,MORTGAGE,1.0,MEDICAL,A,27084,8.04,1,0.15,N,4,2023-03-02
20,72398,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6527,7.07,1,0.13,N,3,2023-03-02
58,26918,MORTGAGE,,MEDICAL,C,5921,12.18,1,0.08,Y,5,2023-03-02
26,47435,MORTGAGE,10.0,HOMEIMPROVEMENT,E,6392,8.33,1,0.17,Y,3,2023-03-02
26,37433,MORTGAGE,0.0,PERSONAL,A,2420,9.31,1,0.13,N,2,2023-03-02
19,37527,MORTGAGE,5.0,EDUCATION,F,11380,14.27,1,0.21,N,3,2023-03-02
35,36770,OWN,3.0,EDUCATION,A,23515,13.87,1,0.32,N,4,2023-03-02
28,115797,MORTGAGE,1.0,HOMEIMPROVEMENT,C,2844,12.32,1,0.17,Y,4,2023-03-02
30,65967,RENT,7.0,VENTURE,B,4187,12.06,1,0.04,N,5,2023-03-02
25,49794,RENT,2.0,EDUCATION,C,4925,,1,0.03,N,2,2023-03-02
28,65893,MORTGAGE,8.0,VENTURE,B,4117,13.76,1,0.13,N,3,2023-03-02
25,226099,RENT,3.0,MEDICAL,C,14436,7.73,1,0.03,N,5,2023-03-02
33,18080,MORTGAGE,7.0,HOMEIMPROVEMENT,B,14366,13.52,1,0.17,N,2,2023-03-02
29,27413,RENT,0.0,EDUCATION,B,7429,13.38,1,0.03,N,3,2023-03-02
23,64722,MORTGAGE,1.0,MEDICAL,B,1582,8.81,1,0.17,N,3,2023-03-02
35,117036,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10320,11.0,1,0.13,N,3,2023-03-02
38,88458,RENT,5.0,VENTURE,D,5885,,1,0.03,N,4,2023-03-02
24,64963,RENT,10.0,MEDICAL,C,13616,5.94,1,0.03,Y,4,2023-03-02
29,71129,MORTGAGE,8.0,EDUCATION,B,6386,9.75,1,0.02,N,4,2023-03-02
27,359750,RENT,9.0,VENTURE,D,6375,11.7,1,0.03,N,5,2023-03-02
22,66314,RENT,2.0,MEDICAL,C,2652,5.99,1,0.03,Y,3,2023-03-02
35,46147,MORTGAGE,3.0,HOMEIMPROVEMENT,B,9275,10.42,1,0.17,N,5,2023-03-02
24,111054,MORTGAGE,6.0,DEBTCONSOLIDATION,D,10688,,1,0.23,Y,1,2023-03-02
21,8781,MORTGAGE,5.0,HOMEIMPROVEMENT,F,10709,12.9,1,0.21,N,5,2023-03-02
24,22086,MORTGAGE,6.0,EDUCATION,C,14343,7.23,1,0.19,N,1,2023-03-02
48,209325,MORTGAGE,6.0,EDUCATION,B,15076,,1,0.21,N,3,2023-03-02
24,51512,MORTGAGE,7.0,HOMEIMPROVEMENT,C,11889,12.65,1,0.08,Y,3,2023-03-02
51,48156,OWN,5.0,EDUCATION,B,10655,6.31,1,0.03,N,3,2023-03-02
23,58374,RENT,9.0,DEBTCONSOLIDATION,B,16316,,1,0.02,N,5,2023-03-02
29,45436,RENT,3.0,EDUCATION,B,9365,8.82,1,0.02,N,3,2023-03-02
23,44689,OWN,0.0,PERSONAL,B,3718,13.83,1,0.52,N,5,2023-03-02
26,55092,MORTGAGE,14.0,EDUCATION,A,21148,14.88,1,0.1,N,4,2023-03-02
38,52379,RENT,3.0,HOMEIMPROVEMENT,C,2644,12.65,1,0.12,N,2,2023-03-02
30,31637,MORTGAGE,1.0,EDUCATION,D,10350,12.24,1,0.17,Y,1,2023-03-02
26,86633,OWN,6.0,VENTURE,A,11168,12.76,1,0.2,N,3,2023-03-02
32,64727,RENT,4.0,VENTURE,D,1397,12.72,1,0.04,Y,2,2023-03-02
22,70880,OWN,4.0,EDUCATION,C,4625,15.84,1,0.12,N,3,2023-03-02
32,49970,RENT,0.0,MEDICAL,C,11848,,1,0.06,Y,3,2023-03-02
26,29475,MORTGAGE,8.0,MEDICAL,B,16052,8.83,1,0.11,N,1,2023-03-02
24,81899,MORTGAGE,7.0,VENTURE,B,19200,11.85,1,0.11,N,2,2023-03-02
20,102003,MORTGAGE,1.0,PERSONAL,A,8118,16.67,1,0.03,N,4,2023-03-02
30,127948,MORTGAGE,2.0,EDUCATION,B,17926,7.34,1,0.17,N,2,2023-03-02
26,191309,RENT,7.0,VENTURE,A,14046,14.35,1,0.13,N,3,2023-03-02
25,51481,MORTGAGE,9.0,EDUCATION,B,8789,9.02,1,0.03,N,3,2023-03-02
23,64385,OWN,10.0,VENTURE,B,10195,12.47,1,0.1,N,4,2023-03-02
31,62288,RENT,8.0,DEBTCONSOLIDATION,C,10490,13.69,1,0.11,Y,3,2023-03-02
25,39236,MORTGAGE,8.0,DEBTCONSOLIDATION,C,27961,9.59,1,0.06,N,5,2023-03-02
27,55064,RENT,5.0,MEDICAL,B,20757,13.1,1,0.11,N,3,2023-03-02
22,117254,MORTGAGE,3.0,HOMEIMPROVEMENT,B,17581,19.12,1,0.12,N,3,2023-03-02
24,59408,OWN,2.0,PERSONAL,A,7415,7.59,1,0.18,N,4,2023-03-02
27,45536,RENT,1.0,VENTURE,C,5297,12.58,1,0.1,Y,3,2023-03-02
25,59592,MORTGAGE,0.0,EDUCATION,C,7144,11.17,1,0.13,N,3,2023-03-02
31,131086,OWN,4.0,VENTURE,B,4172,12.42,1,0.36,N,2,2023-03-02
31,41627,MORTGAGE,7.0,DEBTCONSOLIDATION,D,9530,7.08,1,0.11,N,3,2023-03-02
23,43716,OWN,7.0,VENTURE,B,10037,8.42,1,0.2,N,2,2023-03-02
22,61602,MORTGAGE,3.0,MEDICAL,A,6988,5.97,1,0.05,N,1,2023-03-02
20,36387,MORTGAGE,7.0,PERSONAL,C,7453,14.52,1,0.29,Y,2,2023-03-02
27,130392,MORTGAGE,4.0,PERSONAL,A,4742,12.62,1,0.1,N,3,2023-03-02
39,85210,OWN,12.0,VENTURE,C,7226,11.4,1,0.41,Y,3,2023-03-02
34,535199,MORTGAGE,4.0,EDUCATION,C,15894,16.14,1,0.04,Y,2,2023-03-02
24,37762,OWN,0.0,PERSONAL,B,10647,15.61,1,0.19,N,3,2023-03-02
30,71670,MORTGAGE,5.0,PERSONAL,C,18977,5.45,1,0.16,Y,5,2023-03-02
24,76882,RENT,11.0,PERSONAL,B,6234,11.92,1,0.1,N,4,2023-03-02
25,28513,RENT,0.0,EDUCATION,B,14067,11.55,1,0.1,N,1,2023-03-02
24,36726,MORTGAGE,5.0,PERSONAL,A,7307,7.23,1,0.05,N,2,2023-03-02
55,56428,MORTGAGE,7.0,PERSONAL,C,4164,13.07,1,0.08,N,5,2023-03-02
25,80915,MORTGAGE,3.0,MEDICAL,A,12434,11.23,1,0.08,N,4,2023-03-02
23,54529,RENT,3.0,EDUCATION,B,3051,17.29,1,0.09,N,4,2023-03-02
22,47842,MORTGAGE,6.0,EDUCATION,B,11457,6.2,1,0.09,N,4,2023-03-02
27,72512,RENT,4.0,MEDICAL,A,6773,,1,0.09,N,4,2023-03-02
22,46146,RENT,3.0,DEBTCONSOLIDATION,E,11792,13.7,1,0.09,N,2,2023-03-02
25,27126,MORTGAGE,2.0,MEDICAL,C,21290,7.47,1,0.08,N,3,2023-03-02
25,61802,RENT,5.0,HOMEIMPROVEMENT,E,5401,10.6,1,0.08,N,2,2023-03-02
22,28951,MORTGAGE,0.0,PERSONAL,C,28610,14.29,1,0.07,N,4,2023-03-02
50,48385,MORTGAGE,3.0,EDUCATION,A,5406,14.18,1,0.06,N,4,2023-03-02
30,123553,MORTGAGE,,PERSONAL,B,18495,9.92,1,0.04,N,3,2023-03-02
23,31747,RENT,9.0,DEBTCONSOLIDATION,C,1847,14.4,1,0.08,Y,2,2023-03-02
24,75637,RENT,8.0,EDUCATION,B,16836,22.18,1,0.08,N,1,2023-03-02
33,109569,RENT,10.0,PERSONAL,C,18829,7.68,1,0.08,Y,5,2023-03-02
27,27276,MORTGAGE,4.0,DEBTCONSOLIDATION,D,11852,7.56,1,0.22,N,4,2023-03-02
23,68166,MORTGAGE,0.0,MEDICAL,A,7179,11.35,1,0.02,N,5,2023-03-02
28,79772,OWN,1.0,HOMEIMPROVEMENT,A,5893,9.86,1,0.08,N,2,2023-03-02
